uri,is_viral,repost_5m,repost_15m,repost_30m,repost_60m,repost_15_to_30m,repost_acceleration,repost_velocity_ratio,repost_burst_ratio,repost_growth_30_to_60m,like_5m,like_15m,like_30m,like_60m,like_15_to_30m,like_acceleration,like_velocity_ratio,like_burst_ratio,like_growth_30_to_60m,reply_5m,reply_15m,reply_30m,reply_60m,reply_15_to_30m,reply_acceleration,reply_velocity_ratio,reply_burst_ratio,reply_growth_30_to_60m,quote_5m,quote_15m,quote_30m,quote_60m,quote_15_to_30m,quote_acceleration,quote_velocity_ratio,quote_burst_ratio,quote_growth_30_to_60m,ttf_repost_sec,ttf_like_sec,ttf_reply_sec,ttf_quote_sec,text_len,has_embed,author_followers,author_followers_log,author_is_whale,total_engagement_30m,like_repost_ratio_30m,reply_repost_ratio_30m,quote_repost_ratio_30m
at://did:plc:6hi3trpmsb62hh7yragceea2/app.bsky.feed.post/3mjf64d4z4s2q,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,197,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:u7jluchpbmfufvtwaoydtkgv/app.bsky.feed.post/3mjf64do5fy2o,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,122,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:mhy3zsbrj6vn774qmqs7htaj/app.bsky.feed.post/3mjf64d3ulp2g,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,249,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:ycqpv5p4snvatsuhq6k77m64/app.bsky.feed.post/3mjf64dmsyc26,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,38,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:arar3v32ww52gyrrj7lcugiz/app.bsky.feed.post/3mjf64dsfp22b,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,0.787955,9999.0,9999.0,176,0,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:sgoxvcaizltgekedoj4zeuly/app.bsky.feed.post/3mjf64cvt4r2s,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,242,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:w6vepasx3ibzcxq3qwa4zw6m/app.bsky.feed.post/3mjf64dq4hc2c,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,180,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:mqje7gi7wgqliwxlamc5a7rt/app.bsky.feed.post/3mjf64e2nek2x,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,33.577753,9999.0,43,0,0,0.0,0,1,0.0,1.0,0.0
at://did:plc:75gae262vwfb6owev5y2nfdu/app.bsky.feed.post/3mjf64dhnmo2s,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,289,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:pzt2hepn3ta77cjehoyec6xn/app.bsky.feed.post/3mjf64dxjmj2d,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,119,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:c2yc2q4dxzh7c77crebp3isa/app.bsky.feed.post/3mjf64dhurs2l,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,48.136673,9999.0,9999.0,121,0,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:ghi7c2ppqeyj7x4rbzd4j2mh/app.bsky.feed.post/3mjf647eauk26,0,1,2,2,2,0,-2,0.0,0.3333333333333333,0.6666666666666666,11,14,14,14,0,-14,0.0,0.7333333333333333,0.9333333333333333,0,1,1,1,0,-1,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,118.779231,6.780587,327.781982,9999.0,73,1,0,0.0,0,17,4.666666666666667,0.3333333333333333,0.0
at://did:plc:i2xjnhidx6i3ucpw467g7qcd/app.bsky.feed.post/3mjf64dyhzs2i,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,17,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:vpugcyfphnv6xzw4gbwvacfo/app.bsky.feed.post/3mjf64apqhs2f,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,300,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:xvxxigiitivesdzm26hvrhvf/app.bsky.feed.post/3mjf64dazdb2r,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,56,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:v3djzxt7v7licp4qfbrsaptm/app.bsky.feed.post/3mjf64dgwbc2a,0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,287.716498,9999.0,9999.0,9999.0,244,1,0,0.0,0,1,0.0,0.0,0.0
at://did:plc:7nmhgircluasicsjbgt7xv7a/app.bsky.feed.post/3mjf64dsb4z24,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,61,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:oing4g7olwnzpcrkpymkv4lo/app.bsky.feed.post/3mjf64dgw2o2f,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,295,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:neagpuh2q5oerqowc22mxqmh/app.bsky.feed.post/3mjf64d3lw32a,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,209,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:5v6dswjwyejfsfzcokecwc2y/app.bsky.feed.post/3mjf64b5fxs2k,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,63.981422,9999.0,9999.0,34,1,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:rtytsna2xa6kporsuxh7qi7q/app.bsky.feed.post/3mjf64m5cpk2c,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,67,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:fku7jwhidy77j654tekagjqw/app.bsky.feed.post/3mjf64byzr22b,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,144,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:323547cskcrt7l2aej5mlqvj/app.bsky.feed.post/3mjf64d6ukt2p,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,245,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:4ga2dyhre7rbo7otr6pqixg7/app.bsky.feed.post/3mjf64dhi3k2o,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,90,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:q4pvnc6ks7dbe6vs4s52x25q/app.bsky.feed.post/3mjf646lrbq2h,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,83,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:6rsfc33tzbcuuhgt5kzjawaq/app.bsky.feed.post/3mjf647agem2k,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,236,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:yr3m4tqqa6ffz6vh6ndhhiw3/app.bsky.feed.post/3mjf63lqmv225,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,193,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:qgoarbk4vym5qx4q2fd6zkei/app.bsky.feed.post/3mjf645cehs27,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,36,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:jcso5rqil5dlthzkao5xb45g/app.bsky.feed.post/3mjf64d7uhk2l,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,200,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:642zd52d36yxdwshde6edydk/app.bsky.feed.post/3mjf64dq3sc2d,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,74,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:utklj2we54dhxjlqdafxtl5x/app.bsky.feed.post/3mjf64dp2af2c,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,103,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:rabqolenctjdnwq5wviq2pyn/app.bsky.feed.post/3mjf64deysv2l,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,4,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:wmho6q2uiyktkam3jsvrms3s/app.bsky.feed.post/3mjf64darkx2k,0,7,10,10,10,0,-10,0.0,0.6363636363636364,0.9090909090909091,24,39,39,39,0,-39,0.0,0.6,0.975,5,6,6,6,0,-6,0.0,0.7142857142857143,0.8571428571428571,2,4,4,4,0,-4,0.0,0.4,0.8,23.792019,12.890952,26.486691,94.710283,255,1,0,0.0,0,59,3.5454545454545454,0.5454545454545454,0.36363636363636365
at://did:plc:jbme5cdvekhmuoaue4io37af/app.bsky.feed.post/3mjf64btb6s2r,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,2,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:zjor5imm6fktgrejygoprl5v/app.bsky.feed.post/3mjf64f4zxc2i,0,0,0,0,0,0,0,0.0,0.0,0.0,1,3,3,3,0,-3,0.0,0.25,0.75,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,243.7859,9999.0,9999.0,31,0,0,0.0,0,3,3.0,0.0,0.0
at://did:plc:fzc3qjsq4gwusbczfgax3sqw/app.bsky.feed.post/3mjf64dhecs24,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,184,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:z4fzoy6e6dwuzgufoza5diwb/app.bsky.feed.post/3mjf64cxhp72e,0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.546439,9999.0,9999.0,9999.0,255,1,0,0.0,0,1,0.0,0.0,0.0
at://did:plc:i4kjegifetuudfklpotdbens/app.bsky.feed.post/3mjf64cq4aw2w,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2,2,2,0,-2,0.0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,19.922157,9999.0,9999.0,278,1,0,0.0,0,2,2.0,0.0,0.0
at://did:plc:gi6gydeibb64wvhwm6tehjht/app.bsky.feed.post/3mjf64cynwy2c,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,205,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:siur74picqljyu6ixnxt4b6o/app.bsky.feed.post/3mjf64br6rs2e,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,18,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:75fgfv2grn7pghcc45kwgmeh/app.bsky.feed.post/3mjf64d5xfk2u,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,3,3,3,0,-3,0.0,0.25,0.75,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,129.519452,9999.0,282,0,0,0.0,0,3,0.0,3.0,0.0
at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjf64cwwgg2y,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,156,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:xtsbutnu5b4ft5mu2moq2zzb/app.bsky.feed.post/3mjf64d6xms24,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,8,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:dbkrne5m5ews7oejwg3ehh57/app.bsky.feed.post/3mjf64cpocy2j,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,45,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:h6ju2yaiha3kohbqjyd2udjs/app.bsky.feed.post/3mjf64cut5r2p,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,146,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:sufxgbbtw2u5njqsndxqkhrs/app.bsky.feed.post/3mjf646p44c2q,0,0,1,1,1,0,-1,0.0,0.0,0.5,1,3,3,3,0,-3,0.0,0.25,0.75,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,426.432148,188.512544,9999.0,9999.0,221,1,0,0.0,0,4,1.5,0.0,0.0
at://did:plc:f7s62b72qatxkk2rhyauyxg3/app.bsky.feed.post/3mjf64cy5q72c,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,7,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:4q3k6jgi5cwnvigw2fqmmaoh/app.bsky.feed.post/3mjf64clkjs2x,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,43.730427,9999.0,9999.0,113,0,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:yyjc3phh534kxr2ee7fvueym/app.bsky.feed.post/3mjf64bqo6k26,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,70,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:24w74q2zfkzemkikzweooohi/app.bsky.feed.post/3mjf64cin2o2f,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,82,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:g2mg3y5wdteh5xgkn5inidor/app.bsky.feed.post/3mjf64avmx226,0,0,0,0,0,0,0,0.0,0.0,0.0,4,4,4,4,0,-4,0.0,0.8,0.8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,33.277568,9999.0,9999.0,299,1,0,0.0,0,4,4.0,0.0,0.0
at://did:plc:5rbngrtm7t2xcieevpo36xl3/app.bsky.feed.post/3mjf64chton2o,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,136,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:hdjldtzmuqc5ap74rybna22w/app.bsky.feed.post/3mjf64cc27s2t,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,0,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:2gp3m6bnzqynpqq4nlwto5ar/app.bsky.feed.post/3mjf64ciemz2g,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,214,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:p3kgt2t7leyrctcy4ud74cxa/app.bsky.feed.post/3mjf64cwhq723,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,112,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:kgrprg5i76nufwx4nlzkxd54/app.bsky.feed.post/3mjf63x2xmc22,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,0,-1,0.0,0.0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,363.410656,9999.0,9999.0,144,1,0,0.0,0,1,1.0,0.0,0.0
at://did:plc:lgi5epxyznsvdnewrvkj3rpz/app.bsky.feed.post/3mjf645kjwe22,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,79,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:l247qt4i2xqjgozju53kwaam/app.bsky.feed.post/3mjf642ldcs2r,0,0,0,0,0,0,0,0.0,0.0,0.0,7,10,10,10,0,-10,0.0,0.6363636363636364,0.9090909090909091,3,4,4,4,0,-4,0.0,0.6,0.8,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9.890884,43.299368,9999.0,43,1,0,0.0,0,14,10.0,4.0,0.0
at://did:plc:kzkl2onyewbs7pehh2ellzcb/app.bsky.feed.post/3mjf64bllrk22,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,94,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:lm2uhaoqoe6yo76oeihndfyi/app.bsky.feed.post/3mjf64cb67x2d,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,207,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:jl6mh4trdjsv7jhkx3xnmftk/app.bsky.feed.post/3mjf64etwws2s,0,1,1,1,1,0,-1,0.0,0.5,0.5,1,1,1,1,0,-1,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,245.224136,243.124076,9999.0,9999.0,235,1,0,0.0,0,2,0.5,0.0,0.0
at://did:plc:kcblfiwdbykmekmobycnqlfo/app.bsky.feed.post/3mjf646jkes2t,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,102,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:w3jwl64jqoex4fgivg4y35ou/app.bsky.feed.post/3mjf64batds2z,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,126,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:sxmyobyxcfkisy3jdb7ivutn/app.bsky.feed.post/3mjf64bznc22z,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,44,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:2dkt6jd7o3apvp5edpsn7gzz/app.bsky.feed.post/3mjf64c3ik42q,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,108,1,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:xmlk4mq7l6k6cld5l45pvq3p/app.bsky.feed.post/3mjf64bhauq22,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,2,2,0,-2,0.0,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,6.577888,9999.0,9999.0,141,1,0,0.0,0,2,2.0,0.0,0.0
at://did:plc:ss2wuli7tmxnkcsszk27stb7/app.bsky.feed.post/3mjf6447ztk2b,0,1,1,1,1,0,-1,0.0,0.5,0.5,2,2,2,2,0,-2,0.0,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,138.982547,33.907058,9999.0,9999.0,157,1,0,0.0,0,3,1.0,0.0,0.0
at://did:plc:snwdcp6y6eyvsqrt7flzlvmg/app.bsky.feed.post/3mjf64bz5o22r,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,50,0,0,0.0,0,0,0.0,0.0,0.0
at://did:plc:642zd52d36yxdwshde6edydk/app.bsky.feed.post/3mjf64cqivz2c,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,60,0,0,0.0,0,0,0.0,0.0,0.0
